"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","id","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","urls/2/display_url","urls/2/expanded_url","urls/2/url","urls/3/display_url","urls/3/expanded_url","urls/3/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name"
"1419873196010926082","2021-07-27T04:12:04.000Z","21","【 霹靂英雄旅遊踩點大搜索】　　　　　https://t.co/NrDjZ3nkbk
也太適合了wwwww https://t.co/LKLyVA58QT",,,,,,,,,,"1419873196010926082","3","11","https://twitter.com/ucolulhz_ek/status/1419873196010926082","facebook.com/59974786915/po…","https://www.facebook.com/59974786915/posts/10157845644971916/","https://t.co/NrDjZ3nkbk",,,,,,,,,,"promotable_user",,,"none",,"false","2016-01-10T13:16:46.000Z","false","布袋戲垢/台湾人/成人済み。
霹靂布袋戲 ➡轟動武林~戰禍邪神、魔封~碧血玄黃完走。
視聴中：破邪傳、戰魔策
※中文繁体字メイン、時々変な日本語。 
無言フォロー失礼しました。
只有看霹靂，看不出有布袋戲相關的帳號會移除。
💮 icon:銀離子","false","0","3660",,,"130",,"77","false","false","4738455949","4738455949","false","false",,"0","台湾","1450",,"🔸英ㄟ💸缺缺阿嬤🐈","130",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","true",,"https://pbs.twimg.com/profile_banners/4738455949/1591452607",,"http://pbs.twimg.com/profile_images/1455908687001034752/U_FMFMxb_normal.jpg","https://pbs.twimg.com/profile_images/1455908687001034752/U_FMFMxb_normal.jpg","000000","000000","000000","true","false","false","ucolulhz_ek","10706",,"none",,,"false",,,,
"1426132173573156867","2021-08-13T10:43:01.000Z","21","霹靂ニュース

霹靂英雄戰紀 花語狐 1 
発売のお知らせ

発売日：8/13
値段：NT130

初版限定特典冊子付き https://t.co/ItLzuNqSIJ",,,,,,,,,,"1426132173573156867","1","15","https://twitter.com/keyo9999/status/1426132173573156867",,,,,,,,,,,,,"none",,,"none",,"false","2011-12-17T19:32:07.000Z","false","日中フリーランス翻訳者
専門分野：ゲーム、マンガ、二次元関連。
18禁作品も対応可能
買い物代行やブログもやってます、
翻訳や代行を依頼する前にこちらを見てください↓
https://t.co/IaVMLyxr3U
ゲーム/アイドル/ドール/布袋戲/編み物が好きの台湾人。
雑食。","false","0","58600",,,"573",,"1480","false","true","439428661","439428661","false","false",,"19","台灣","3556",,"キクノ＠仕事募集中","573",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/439428661/1630113352",,"http://pbs.twimg.com/profile_images/1445296538536669184/Ci4_UWaO_normal.jpg","https://pbs.twimg.com/profile_images/1445296538536669184/Ci4_UWaO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","keyo9999","22852",,"none","https://t.co/X9baTAnB9T",,"false",,,,
"1148194362754387968","2019-07-08T11:37:23.000Z","83","霹靂布袋戲が7月12日からNetflixで配信開始。旧作を最新の撮影技術でリメイクしたシリーズ『霹靂英雄戰紀刀說異數』が配信になるようですが、日本語など7言語に翻訳されているようです。
看得懂(見て分かる) とあるので字幕が付くのかな？

クッション持ってる素素様可愛い💕 https://t.co/nihzDi4q9H",,,,,,,,,,"1148194362754387968","2","79","https://twitter.com/hachboltfantasy/status/1148194362754387968","tw.news.yahoo.com/%E5%B8%83%E8%A…","https://tw.news.yahoo.com/%E5%B8%83%E8%A2%8B%E6%88%B2%E5%87%BA%E5%A0%B4%E8%A9%A9%E7%BF%BB7%E7%A8%AE%E8%AA%9E%E8%A8%80-%E5%A4%96%E5%9C%8B%E4%BA%BA%E4%B9%9F%E7%9C%8B%E5%BE%97%E6%87%82%E5%B8%83%E8%A2%8B%E6%88%B2-075857817.html","https://t.co/nihzDi4q9H",,,,,,,,,,"none",,,"none",,"false","2017-12-27T04:22:42.000Z","false","2018年秋、宝塚にて「Thunderbolt Fantasy東離劍遊紀」舞台化！ サンダーボルトファンタジーって？な人へ、宝塚って？？な人へ。布教用垢です。あくまで個人的呟きなので正確な情報は公式サイトをご覧下さいね。相互希望の方は声かけてね。ツイログhttps://t.co/elQvcgMdNG","false","0","36860",,,"632",,"242","false","false","945872543184859100","945872543184859136","false","false",,"13","日本","1064",,"はち@ヅカ東離","632",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/945872543184859136/1521799813",,"http://pbs.twimg.com/profile_images/945876394852024320/WeGMpm63_normal.jpg","https://pbs.twimg.com/profile_images/945876394852024320/WeGMpm63_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","hachboltfantasy","12188",,"none",,,"false",,,,
"1395686909125435393","2021-05-21T10:24:24.000Z","10","【Pilifan成員專屬活動】
#霹靂英雄明信片書 
週邊請願企劃第一彈：疏樓龍宿〈霹靂英雄典藏明信片書〉商品集資計畫即將上線！
⏺集資時間：即日起至6/3的17：59
⏺付款時間6/4中午12：00～6/11的17：59，共七天
⏺預計取貨：商品印製完成會在粉好康社團公告（疏樓龍宿預定八月出貨） https://t.co/8HDja1iNJI","霹靂英雄明信片書",,,,,,,,,"1395686909125435393","0","10","https://twitter.com/SLLS2004/status/1395686909125435393",,,,,,,,,,,,,"none",,,"none",,"false","2021-02-04T00:12:23.000Z","false","疏樓龍宿•儒門第一龍首，三教先天頂峰之一，華麗是為其口號，機敏好辯，極為自信，過著逍遙自在的隱居生活. 龍宿大人官方後援會-不僅僅是交流社群，亦是龍粉的家✩.*˚","false","0","34",,,"90",,"3","false","false","1357119534600052700","1357119534600052736","false","false",,"0","","96",,"疏樓龍宿官方後援會","90",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1357119534600052736/1612401812",,"http://pbs.twimg.com/profile_images/1357121130419527680/JYOZyJTn_normal.jpg","https://pbs.twimg.com/profile_images/1357121130419527680/JYOZyJTn_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","SLLS2004","128",,"none",,,"false",,,,
"1434856723592802305","2021-09-06T12:31:15.000Z","5","霹靂英雄展part 2 https://t.co/Ggqs8ww2Rj",,,,,,,,,,"1434856723592802305","2","0","https://twitter.com/8INJX5ED66gC68A/status/1434856723592802305",,,,,,,,,,,,,"none",,,"none",,"false","2018-10-19T10:59:49.000Z","false","愛運動的中年大叔","false","0","275",,,"1900",,"6","true","true","1053239288790310900","1053239288790310912","false","false",,"1","New Taipei City, Taiwan","246",,"霹靂喜","1900",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1459180283488796673/fPwkUg7V_normal.jpg","https://pbs.twimg.com/profile_images/1459180283488796673/fPwkUg7V_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","8INJX5ED66gC68A","730",,"none",,,"false",,,,
"1152038216255459328","2019-07-19T02:11:29.000Z","39","コミックス-part2
【霹靂英雄戰紀 霹靂邪眼】
原案：霹靂國際多媒體
著者：T.K章世炘
出版：東立出版社
発売日：2019年8月1日（木）

試し読みはこちら：https://t.co/1fWnakaCQH

#布袋劇人形 #霹靂布袋戲 #武侠ファンタジー人形劇 #霹靂英雄戰紀之刀說異數
詳しくはこちら：https://t.co/EpxCGhi8nY https://t.co/uqIu2yFAOx","布袋劇人形","霹靂布袋戲","武侠ファンタジー人形劇","霹靂英雄戰紀之刀說異數",,,,,,"1152038216255459328","0","17","https://twitter.com/piliclub/status/1152038216255459328","ebook.tongli.com.tw/book?id=4266dd…","https://ebook.tongli.com.tw/book?id=4266dddc-633a-e911-8d3a-00155d020a17&isGroup=true&isSerials=true","https://t.co/1fWnakaCQH","facebook.com/TongLiComic/","https://www.facebook.com/TongLiComic/","https://t.co/EpxCGhi8nY",,,,,,,"promotable_user",,,"none",,"false","2016-07-13T09:44:52.000Z","false","Pili Fan Club Magazine.","false","0","0",,,"2037",,"2","false","false","753163274342969300","753163274342969344","false","false",,"0","Taiwan","811",,"Pilifan","2037",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/753163274342969344/1563442353",,"http://pbs.twimg.com/profile_images/1240915928327442432/YXbi--zt_normal.jpg","https://pbs.twimg.com/profile_images/1240915928327442432/YXbi--zt_normal.jpg","000000","000000","000000","false","false","false","piliclub","1530",,"none",,,"false",,,,
"1352047639613693952","2021-01-26T05:21:30.000Z","6","また顔面偏差値高いのが出てきましたね……
去年発表された霹靂英雄戰紀之蝶龍之亂（PILI Fantay : Doom of Dragons）シリーズでは素還真と敵対するメインキャラっぽい？ https://t.co/495z3PQ4iW",,,,,,,,,,"1353936078881792001","1","3","https://twitter.com/DilettanteGenet/status/1353936078881792001",,,,,,,,,,,,,"none",,,"none",,"false","2020-01-24T09:44:20.000Z","false","好事家YouTuber。「暗く悪しく美しいカルチャー」の紹介動画を作っています。
ファンアート：#好事画　
Instagram：https://t.co/3k59kDreAc
Blog：https://t.co/aLAw90Somy","false","0","3413",,,"4799",,"44","false","true","1220643392910024700","1220643392910024706","false","false",,"32","Wunderkammer：ヴンダーカンマー","773",,"好事家ジュネ","4799",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1220643392910024706/1638245401",,"http://pbs.twimg.com/profile_images/1384816365006065667/EK1Z8JCV_normal.jpg","https://pbs.twimg.com/profile_images/1384816365006065667/EK1Z8JCV_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","DilettanteGenet","2393",,"none","https://t.co/HrCrWYh3Pd",,"false",,,,
"1288663868529508352","2020-07-30T02:33:03.000Z","2","《新品快訊》霹靂英雄茶食組
https://t.co/YRjAZeFsJk https://t.co/5EPQbjhM16",,,,,,,,,,"1288663868529508352","0","2","https://twitter.com/Yurah77/status/1288663868529508352","facebook.com/17159966850912…","https://www.facebook.com/1715996685091226/posts/3487971914560352/?d=n","https://t.co/YRjAZeFsJk",,,,,,,,,,"none",,,"none",,"false","2018-12-30T09:07:51.000Z","false","数年前に布袋戲(台湾の人形劇)と出会って今に至る。FF外ファボ&RT無言フォローの無礼お許し下さい。普段は絵を描く活動(@YuraNami777)しています/布袋戲木偶を所有、偶主として勉強中(木偶→蔑天骸,龍戩,赮畢鉢羅,六獨天缺,深海主宰/雨娃→ 深海主宰/JP娃→眠眼版綺羅生)/東離劍遊紀(1期)最推し→蔑天骸","false","0","47280",,,"245",,"191","false","true","1079303038811070500","1079303038811070464","false","false",,"3","","2856",,"由羅＊(*･ω･)布袋戲","245",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1079303038811070464/1594057220",,"http://pbs.twimg.com/profile_images/1468040421666275339/OyeoVc37_normal.jpg","https://pbs.twimg.com/profile_images/1468040421666275339/OyeoVc37_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Yurah77","22000",,"none",,,"false",,,,
"1255843853191409664","2020-04-30T12:58:01.000Z","42","霹靂年度發表會重點整理：

1. 黃家第五代黃亮勛正式接班
2. 霹靂將分兩條線拓展故事宇宙：霹靂及霹靂英雄戰記
3. 霹靂系列週播兩集，目前是全世界最長壽影集
4. 霹靂英雄戰記可視為重開機、平行時空
5. 英雄戰記第一部《刀說異數》重新錄製多人配音版
6. 下一部《蝶龍之亂》",,,,,,,,,,"1255843853191409664","2","6","https://twitter.com/Ramirez_pser/status/1255843853191409664",,,,,,,,,,,,,"none",,,"none",,"false","2011-11-09T11:47:32.000Z","false","徛佇這片土地好好生活，是阮面對山海上深的誓言。｜暗流前奏不拍手陣線｜我有30個咖波貼圖｜#給我發票給我錢｜#不可不讀不可｜另一個me：@midnightmurmur2","false","0","49692",,,"5985",,"486","true","true","408415129","408415129","false","false",,"30","Taiwan","1273",,"偽文青男子哭餓在半夜 with 濛濛渺渺ê山盟海誓 & 明仔載ê氣力佇佗位 aka 作為一個假文青","5985",,"000000","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif","false",,"https://pbs.twimg.com/profile_banners/408415129/1556322205",,"http://pbs.twimg.com/profile_images/1217266271638540289/eeBhcydu_normal.jpg","https://pbs.twimg.com/profile_images/1217266271638540289/eeBhcydu_normal.jpg","000000","000000","000000","false","false","false","Ramirez_pser","12710",,"none",,,"false",,,,
"1377443122628599812","2021-04-01T02:10:06.000Z","19","#霹靂
#布袋戲

[霹靂英雄：大偶圖動起來了！]
https://t.co/XXbRQZsVZ0 https://t.co/y0hgDNzPcQ","霹靂","布袋戲",,,,,,,,"1377443122628599812","1","14","https://twitter.com/konoshimo/status/1377443122628599812","line.me/S/sticker/2015…","https://line.me/S/sticker/20150/?lang=zh-Hant&ref=gnsh_stickerDetail","https://t.co/XXbRQZsVZ0",,,,,,,,,,"none",,,"none",,"false","2010-01-14T05:50:04.000Z","false","SS+LC双子、ミーノス、アルバミ、ミーノス受，ミ受QQ：39719254／SS+LC雙子、米諾斯、雅米、ALL米，米受群：39719254","false","0","105427",,,"877",,"1616","true","true","104726536","104726536","false","false",,"8","台灣(Taiwan)","5924",,"Milk Mother","877",,"C6E2EE","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif","false",,"https://pbs.twimg.com/profile_banners/104726536/1425290999",,"http://pbs.twimg.com/profile_images/572027815660421120/IvxRm_Fn_normal.jpeg","https://pbs.twimg.com/profile_images/572027815660421120/IvxRm_Fn_normal.jpeg","C6E2EE","DAECF4","663B12","true","false","false","konoshimo","90652",,"none","http://t.co/ldOO4cQgxS",,"false",,,,
"1147368231692148736","2019-07-06T04:54:38.000Z","55","Netflix
7.12配信開始
台湾　霹靂布袋戲
『PILI人形劇:ウォー・オブ・ドラゴン(原題:霹靂英雄戦紀：刀説異数)』 https://t.co/iMEaT05HmY",,,,,,,,,,"1147368231692148736","0","63","https://twitter.com/ymusa2/status/1147368231692148736",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2013-04-07T12:23:39.000Z","false","アジア映画　時々ドラマとホラーと落語と自転車と街歩きとロケ地訪問　　세븐틴箱推し　　絵を描く人(お休み中)
●artwork accout → @musA_Arts

●question&drawing request→https://t.co/XWBcSwW3t1
日本語&Eng&한국어","false","0","5669",,,"2899",,"321","true","false","1333980542","1333980542","false","false",,"39","","24033",,"むさ（musA）","2899",,"ACDED6","http://abs.twimg.com/images/themes/theme18/bg.gif","https://abs.twimg.com/images/themes/theme18/bg.gif","false",,"https://pbs.twimg.com/profile_banners/1333980542/1641010850",,"http://pbs.twimg.com/profile_images/1477146382222127104/rs70J1o7_normal.jpg","https://pbs.twimg.com/profile_images/1477146382222127104/rs70J1o7_normal.jpg","EEEEEE","F6F6F6","333333","true","false","false","ymusa2","48033",,"none",,,"false",,,,
"1437762344696700929","2021-09-14T12:57:09.000Z","20","殤さんの紹介が、中年のおじさんと女性ファンがたくさんいますwww

【PILI英雄同樂會】霹靂英雄榜–秋風秋雨．愁傘人 ｜啖劍太歲、白蓮 粉絲見面會 https://t.co/e06XXOGkGe",,,,,,,,,,"1437762344696700929","1","14","https://twitter.com/niratoro/status/1437762344696700929","youtu.be/CM-pyocpbPU","https://youtu.be/CM-pyocpbPU","https://t.co/e06XXOGkGe",,,,,,,,,,"none",,,"none",,"false","2009-06-19T18:33:13.000Z","false","イラストレーター。詳しい経歴はサイトにて。タイバニ、東離劍遊記大好き、霹靂/金光勉強中 (偶主:殤不患、啖劍太歲、生命練習生、黒白郎君(魔戮/龍狼傳)、朧三郎、天地不容客、JP殤不患)某ドグ生を見続けコテハン、ドラクエ大好きだっぴょーん！をもらう","false","0","11704",,,"1453",,"1161","false","true","48786587","48786587","false","false",,"43","東京（関西人）","9013",,"にら@CLASS101開講募集中1/17まで","1453",,"352726","http://abs.twimg.com/images/themes/theme5/bg.gif","https://abs.twimg.com/images/themes/theme5/bg.gif","true",,"https://pbs.twimg.com/profile_banners/48786587/1571385966",,"http://pbs.twimg.com/profile_images/1321518413227814912/7gUm3yke_normal.jpg","https://pbs.twimg.com/profile_images/1321518413227814912/7gUm3yke_normal.jpg","FFFFFF","F49931","221A15","true","false","false","niratoro","167466",,"none","https://t.co/o7nBJfFrYd",,"false",,,,
"1395242577096368131","2021-05-20T04:58:47.000Z","14","#霹靂 #葉小釵
霹靂英雄典藏明信片書預購徵集來了&gt; &lt;請大家多多支持小釵喔
https://t.co/6p21Q0HYZG
https://t.co/uiGZcilqna https://t.co/cD9FQZoGCk","霹靂","葉小釵",,,,,,,,"1395242577096368131","0","2","https://twitter.com/cm708494/status/1395242577096368131","events.pili.com.tw/Pilifan/fundin…","https://events.pili.com.tw/Pilifan/funding/","https://t.co/6p21Q0HYZG","events.pili.com.tw/Pilifan/fundin…","https://events.pili.com.tw/Pilifan/funding/checkout.php?item=PG24002","https://t.co/uiGZcilqna",,,,,,,"none",,,"none",,"false","2018-04-13T15:16:07.000Z","false","這裡大概只有木頭人跟貓跟鳥。","false","0","397",,,"336",,"10","false","true","984812482328854500","984812482328854528","false","false",,"4","","143",,"RUA毛人","336",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1463014655811780608/A2ki5-DB_normal.jpg","https://pbs.twimg.com/profile_images/1463014655811780608/A2ki5-DB_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","cm708494","199",,"none",,,"false",,,,
"1398185029830799363","2021-05-28T07:51:02.000Z","25","【最愛送東西的扇會又來了】

感念支持天扇子的粉絲同好們，後援會這製作了一款杯墊，送給所有購買天扇子款：〈霹靂英雄典藏明信片書〉的人，一本即贈一張，憑訂單領取✨
透過後援會購買者隨書寄贈；官網下單者可在7月出貨後憑訂單編號及截圖私訊索取❤️

▶️表單：https://t.co/vZZOXEwr1c https://t.co/8MMccw0WxP",,,,,,,,,,"1398185029830799363","0","15","https://twitter.com/imTWferret/status/1398185029830799363","forms.gle/HKRZAi3j5ia9Aw…","https://forms.gle/HKRZAi3j5ia9AwRC9","https://t.co/vZZOXEwr1c",,,,,,,,,,"promotable_user",,,"none",,"false","2020-03-21T08:46:31.000Z","false","20↑台灣人，木垢【霹靂主】，#俠喻夢女，「如果手中沒有劍，我就無法守護妳；如果手中握著劍，我就無法擁抱妳。」","false","0","46794",,,"273",,"131","false","true","1241284703740555300","1241284703740555264","false","false",,"1","墟丘之頂","5257",,"劍說俠喻夢女🦦","273",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1241284703740555264/1600192762",,"http://pbs.twimg.com/profile_images/1463899142460440578/XdUiM12-_normal.jpg","https://pbs.twimg.com/profile_images/1463899142460440578/XdUiM12-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","imTWferret","39336",,"none","https://t.co/qeSkEMS3AY",,"false",,,,
"1391735340520468487","2021-05-10T12:42:17.000Z","15","霹靂英雄榜講到荒禘(14:00開始)就看了一下......荒禘復活後跟天癒深深對望這段現在看來簡直挖哦......挖哦哦.......ㄛㄛ（彎成蝦子
https://t.co/bWyI1vN6fz https://t.co/kPp8rmx1iM",,,,,,,,,,"1391735340520468487","1","3","https://twitter.com/furrybirdyfur/status/1391735340520468487","youtube.com/watch?v=gbpXAA…","https://www.youtube.com/watch?v=gbpXAADWwak&ab_channel=PILI%E9%9C%B9%E9%9D%82%E5%B8%83%E8%A2%8B%E6%88%B2","https://t.co/bWyI1vN6fz",,,,,,,,,,"none",,,"none",,"false","2020-04-24T08:41:57.000Z","false","阿毛 / 台灣人🇹🇼 / 20+ / 木頭用垢 霹靂+金光 / 最近在癒藐 玄禘 元襄 默龍
※CP隨便拆逆注意
#戰魔策ing","false","0","50746",,,"177",,"151","false","true","1253605017228988400","1253605017228988418","false","false",,"1","地宇遠征軍","1170",,"毛","177",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1253605017228988418/1642048446",,"http://pbs.twimg.com/profile_images/1482041078278606849/O0UjAryx_normal.jpg","https://pbs.twimg.com/profile_images/1482041078278606849/O0UjAryx_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","furrybirdyfur","16459",,"none",,,"false",,,,
"1421351305172246530","2021-07-31T06:05:33.000Z","12","【霹靂IP英雄世界特展Part.2】
又到了一年一度的霹靂英雄特展！這次我們主事於09/06~12輪展！歡迎大家到新光三越台北站前店與玉離經相見歡！ （ 提醒大家：請務必做好防疫措施與配合現場引導！）資訊請見下收！😊😊✨
#玉離經 #霹靂布袋戲 
#霹靂IP英雄世界特展 https://t.co/MNhdWv2dcO","玉離經","霹靂布袋戲","霹靂IP英雄世界特展",,,,,,,"1421351305172246530","6","1","https://twitter.com/YULIJING1/status/1421351305172246530",,,,,,,,,,,,,"none",,,"none",,"false","2021-01-05T04:47:32.000Z","false","霹靂布袋戲角色
https://t.co/5PC7a9J5Ge (「千載明道玉離經」)
這裡是後援會替主事經營的小天地，會陪伴著喜歡離經的道友們一起遊山玩水，歡迎加入我們玉主事遊歷的行列（比心）","false","0","46",,,"39",,"2","false","false","1346317311527981000","1346317311527981056","false","false",,"0","","94",,"玉離經後援會","39",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1346317311527981056/1609822428",,"http://pbs.twimg.com/profile_images/1346317669499248641/d7Uw6T62_normal.jpg","https://pbs.twimg.com/profile_images/1346317669499248641/d7Uw6T62_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","YULIJING1","157",,"none","https://t.co/Fb3Pegkjtl",,"false",,,,
"1135553564015644677","2019-06-03T14:27:21.000Z","2","メルカリにて
木偶 霹靂 人形 販売中！

黒衣劍少 珍蔵限定品

Thunderbolt fantasy
霹靂英雄
英雄伝 https://t.co/pFuvTrzbPW",,,,,,,,,,"1135553564015644677","0","1","https://twitter.com/RT_mercari/status/1135553564015644677",,,,,,,,,,,,,"none",,,"none",,"false","2017-10-30T19:28:17.000Z","false","メルカリに出品されている雑貨類(TCG、フィギュア、グッズ、ハンドメイド等)嗜好品などの商品を拡散していきます。フォロワーさんを優先に(RT)していきますので玩具類を売りたい！買いたい！拡散希望！の方はどんどん+👤してくださいね☆広げましょうmercariの輪♡#相互フォロー #メルカリ #広報部雑貨課","false","0","0",,,"108",,"92","false","false","925081942889939000","925081942889938946","false","false",,"0","日本","3",,"メルカリ(RT)広報部雑貨課","108",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/925081942889938946/1509392250",,"http://pbs.twimg.com/profile_images/925084214709641216/xwfX9vTM_normal.jpg","https://pbs.twimg.com/profile_images/925084214709641216/xwfX9vTM_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","RT_mercari","368",,"none",,,"false",,,,
"1384852557420449794","2021-04-21T12:52:33.000Z","7","霹靂英雄同樂會を観ていたら、素素様の超格好良いフィギュアの重量120kgとか言っていて吹いた。流石霹靂さん、毎度やることがダイナミックだぜ……。",,,,,,,,,,"1384852557420449794","1","5","https://twitter.com/micholiRS/status/1384852557420449794",,,,,,,,,,,,,"none",,,"none",,"false","2010-05-15T15:30:31.000Z","false","ゆるゆる騎空士／布袋戯初心者／日々コンミス／最近カルデアに来たばかり。無言フォロー失礼します。FRBお気軽に。 
https://t.co/KCSewlEsmH","false","0","61258",,,"289",,"372","false","true","144194708","144194708","false","false",,"13","https://pixiv.me/pessolism","2565",,"みちょり","289",,"FFFFFF","http://abs.twimg.com/images/themes/theme13/bg.gif","https://abs.twimg.com/images/themes/theme13/bg.gif","true",,"https://pbs.twimg.com/profile_banners/144194708/1541676222",,"http://pbs.twimg.com/profile_images/1155444247320903682/PtDl1PJw_normal.jpg","https://pbs.twimg.com/profile_images/1155444247320903682/PtDl1PJw_normal.jpg","D7DFE7","EFEFF7","9F9F9F","true","false","false","micholiRS","56414",,"none","https://t.co/8GcIUCYfjP",,"false",,,,
"1430364702769512450","2021-08-25T03:01:34.000Z","6","霹靂ニュース　「霹靂英雄戰紀　談無慾」
第六話更新のお知らせ

毎月25日更新、こちらから見れます：
https://t.co/p7lkAaWXKY https://t.co/hYvWoY0pyu",,,,,,,,,,"1430364702769512450","0","5","https://twitter.com/keyo9999/status/1430364702769512450","ebook.tongli.com.tw/book?id=8a3979…","https://ebook.tongli.com.tw/book?id=8a39791c-2bae-4c10-be79-08d8b7ad0da0&isGroup=false&isSerials=true","https://t.co/p7lkAaWXKY",,,,,,,,,,"none",,,"none",,"false","2011-12-17T19:32:07.000Z","false","日中フリーランス翻訳者
専門分野：ゲーム、マンガ、二次元関連。
18禁作品も対応可能
買い物代行やブログもやってます、
翻訳や代行を依頼する前にこちらを見てください↓
https://t.co/IaVMLyxr3U
ゲーム/アイドル/ドール/布袋戲/編み物が好きの台湾人。
雑食。","false","0","58600",,,"573",,"1480","false","true","439428661","439428661","false","false",,"19","台灣","3556",,"キクノ＠仕事募集中","573",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/439428661/1630113352",,"http://pbs.twimg.com/profile_images/1445296538536669184/Ci4_UWaO_normal.jpg","https://pbs.twimg.com/profile_images/1445296538536669184/Ci4_UWaO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","keyo9999","22852",,"none","https://t.co/X9baTAnB9T",,"false",,,,
"1371740748496863235","2021-03-16T08:30:54.000Z","13","Pilifan週邊請願專案－霹靂英雄典藏明信片書
https://t.co/rE1pwW32n9
幹我要整本天扇子
救命
幫我填（靠邀） https://t.co/y42nIOWJ6z",,,,,,,,,,"1371740748496863235","1","6","https://twitter.com/imTWferret/status/1371740748496863235","docs.google.com/forms/d/e/1FAI…","https://docs.google.com/forms/d/e/1FAIpQLSejuqk51pPBQvakyINoN8wsjLEFla87dHcMxJH9-bkp0-IG7A/viewform","https://t.co/rE1pwW32n9",,,,,,,,,,"promotable_user",,,"none",,"false","2020-03-21T08:46:31.000Z","false","20↑台灣人，木垢【霹靂主】，#俠喻夢女，「如果手中沒有劍，我就無法守護妳；如果手中握著劍，我就無法擁抱妳。」","false","0","46794",,,"273",,"131","false","true","1241284703740555300","1241284703740555264","false","false",,"1","墟丘之頂","5257",,"劍說俠喻夢女🦦","273",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1241284703740555264/1600192762",,"http://pbs.twimg.com/profile_images/1463899142460440578/XdUiM12-_normal.jpg","https://pbs.twimg.com/profile_images/1463899142460440578/XdUiM12-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","imTWferret","39336",,"none","https://t.co/qeSkEMS3AY",,"false",,,,
